2018-11-08 12:31:14.7 ; 8.0 ; 66.0 ; 71.2
2018-11-08 12:31:15.7 ; 8.0 ; 66.3 ; 71.2
2018-11-08 12:31:16.7 ; 8.0 ; 66.4 ; 71.2
2018-11-08 12:31:17.8 ; 8.0 ; 66.5 ; 71.2
2018-11-08 12:31:18.8 ; 8.0 ; 66.6 ; 71.2
2018-11-08 12:31:19.8 ; 8.0 ; 66.5 ; 71.2
2018-11-08 12:31:20.9 ; 8.0 ; 66.6 ; 71.2
2018-11-08 12:31:21.9 ; 8.0 ; 66.7 ; 71.2
2018-11-08 12:31:22.9 ; 8.0 ; 66.8 ; 71.2
2018-11-08 12:31:23.9 ; 8.0 ; 67.0 ; 71.2
2018-11-08 12:31:25.0 ; 8.0 ; 67.0 ; 71.2
2018-11-08 12:31:26.0 ; 8.0 ; 67.1 ; 71.2
2018-11-08 12:31:27.0 ; 8.0 ; 67.1 ; 71.2
2018-11-08 12:31:28.0 ; 8.0 ; 67.3 ; 71.2
2018-11-08 12:31:29.1 ; 8.0 ; 67.2 ; 71.2
2018-11-08 12:31:30.8 ; 8.0 ; 67.1 ; 71.2
2018-11-08 12:31:31.8 ; 8.0 ; 67.2 ; 71.2
2018-11-08 12:31:32.8 ; 7.9 ; 67.3 ; 71.2
2018-11-08 12:31:33.9 ; 8.0 ; 67.4 ; 71.2
2018-11-08 12:31:34.9 ; 7.9 ; 67.5 ; 71.2
2018-11-08 12:31:35.9 ; 8.0 ; 67.6 ; 71.2
2018-11-08 12:31:37.0 ; 8.0 ; 67.7 ; 71.2
2018-11-08 12:31:38.0 ; 8.0 ; 67.8 ; 71.2
2018-11-08 12:31:39.0 ; 8.0 ; 67.8 ; 71.2
2018-11-08 12:31:40.1 ; 8.0 ; 67.8 ; 71.2
2018-11-08 12:31:41.1 ; 8.0 ; 67.8 ; 71.2
2018-11-08 12:31:42.1 ; 8.0 ; 67.9 ; 71.2
2018-11-08 12:31:43.1 ; 8.0 ; 67.9 ; 71.2
2018-11-08 12:31:44.2 ; 8.0 ; 67.9 ; 71.2
2018-11-08 12:31:45.2 ; 8.0 ; 68.0 ; 71.2
2018-11-08 12:31:46.2 ; 8.0 ; 68.0 ; 71.2
2018-11-08 12:31:47.3 ; 8.0 ; 68.1 ; 71.2
2018-11-08 12:31:48.3 ; 8.0 ; 68.3 ; 71.2
2018-11-08 12:31:49.3 ; 7.9 ; 68.6 ; 71.2
2018-11-08 12:31:50.3 ; 7.1 ; 68.8 ; 71.2
2018-11-08 12:31:51.4 ; 6.3 ; 69.2 ; 71.2
2018-11-08 12:31:52.4 ; 5.5 ; 69.3 ; 71.2
2018-11-08 12:31:53.4 ; 4.7 ; 69.5 ; 71.2
2018-11-08 12:31:54.5 ; 4.7 ; 69.5 ; 71.2
2018-11-08 12:31:55.5 ; 4.7 ; 69.5 ; 71.2
2018-11-08 12:31:56.5 ; 4.8 ; 69.7 ; 71.2
2018-11-08 12:31:57.5 ; 4.2 ; 69.8 ; 71.2
2018-11-08 12:31:58.6 ; 3.7 ; 70.2 ; 71.2
2018-11-08 12:31:59.6 ; 3.5 ; 70.5 ; 71.2
2018-11-08 12:32:00.6 ; 2.8 ; 70.5 ; 71.2
2018-11-08 12:32:07.7 ; 2.3 ; 70.7 ; 71.2
2018-11-08 12:32:08.7 ; 2.2 ; 70.7 ; 71.2
2018-11-08 12:32:09.7 ; 1.4 ; 70.8 ; 71.2
2018-11-08 12:32:10.8 ; 1.6 ; 70.9 ; 71.2
2018-11-08 12:32:11.8 ; 1.5 ; 71.1 ; 71.2
2018-11-08 12:32:12.8 ; 1.0 ; 70.9 ; 71.2
2018-11-08 12:32:13.8 ; 1.3 ; 70.8 ; 71.2
2018-11-08 12:32:14.9 ; 1.6 ; 70.9 ; 71.2
2018-11-08 12:32:15.9 ; 1.7 ; 70.6 ; 71.2
2018-11-08 12:32:16.9 ; 1.7 ; 70.6 ; 71.2
2018-11-08 12:32:17.9 ; 2.4 ; 70.7 ; 71.2
2018-11-08 12:32:19.0 ; 2.1 ; 70.7 ; 71.2
2018-11-08 12:32:20.0 ; 1.5 ; 70.7 ; 71.2
2018-11-08 12:32:21.0 ; 1.6 ; 70.8 ; 71.2
2018-11-08 12:32:22.1 ; 1.5 ; 70.9 ; 71.2
2018-11-08 12:32:23.1 ; 1.6 ; 70.9 ; 71.2
2018-11-08 12:32:24.1 ; 1.5 ; 70.7 ; 71.2
2018-11-08 12:32:25.1 ; 1.5 ; 70.9 ; 71.2
2018-11-08 12:32:26.2 ; 1.6 ; 70.7 ; 71.2
2018-11-08 12:32:27.2 ; 1.5 ; 70.7 ; 71.2
2018-11-08 12:32:28.2 ; 1.6 ; 70.8 ; 71.2
2018-11-08 12:32:29.3 ; 1.6 ; 70.7 ; 71.2
2018-11-08 12:32:30.3 ; 1.5 ; 70.8 ; 71.2
2018-11-08 12:32:31.3 ; 1.6 ; 70.7 ; 71.2
2018-11-08 12:32:32.3 ; 1.6 ; 70.8 ; 71.2
2018-11-08 12:32:33.4 ; 1.5 ; 70.8 ; 71.2
2018-11-08 12:32:34.4 ; 1.6 ; 70.7 ; 71.2
2018-11-08 12:32:35.4 ; 1.6 ; 70.8 ; 71.2
2018-11-08 12:32:36.5 ; 1.5 ; 70.8 ; 71.2
2018-11-08 12:32:37.5 ; 1.6 ; 70.7 ; 71.2
2018-11-08 12:32:39.2 ; 1.8 ; 70.7 ; 71.2
2018-11-08 12:32:40.2 ; 1.5 ; 70.7 ; 71.2
2018-11-08 12:32:41.3 ; 1.6 ; 70.7 ; 71.2
2018-11-08 12:32:42.3 ; 1.7 ; 70.5 ; 71.2
2018-11-08 12:32:43.3 ; 1.8 ; 70.5 ; 71.2
2018-11-08 12:32:44.4 ; 2.2 ; 70.4 ; 71.2
2018-11-08 12:32:45.4 ; 2.4 ; 70.4 ; 71.2
2018-11-08 12:32:46.4 ; 2.4 ; 70.5 ; 71.2
2018-11-08 12:32:47.4 ; 2.2 ; 70.4 ; 71.2
2018-11-08 12:32:48.5 ; 2.4 ; 70.5 ; 71.2
2018-11-08 12:32:49.5 ; 2.4 ; 70.4 ; 71.2
2018-11-08 12:32:50.5 ; 2.4 ; 70.4 ; 71.2
2018-11-08 12:32:51.6 ; 2.2 ; 70.5 ; 71.2
2018-11-08 12:32:52.6 ; 2.3 ; 70.3 ; 71.2
2018-11-08 12:32:53.6 ; 2.9 ; 70.3 ; 71.2
2018-11-08 12:32:54.7 ; 2.8 ; 70.3 ; 71.2
2018-11-08 12:32:55.7 ; 2.3 ; 70.3 ; 71.2
2018-11-08 12:32:56.7 ; 2.5 ; 70.3 ; 71.2
2018-11-08 12:32:57.7 ; 3.3 ; 70.2 ; 71.2
2018-11-08 12:32:58.8 ; 3.1 ; 70.2 ; 71.2
2018-11-08 12:32:59.8 ; 3.2 ; 70.4 ; 71.2
2018-11-08 12:33:00.8 ; 2.8 ; 70.6 ; 71.2
2018-11-08 12:33:01.9 ; 2.4 ; 70.8 ; 71.2
2018-11-08 12:33:02.9 ; 1.5 ; 70.7 ; 71.2
2018-11-08 12:33:03.9 ; 1.6 ; 70.9 ; 71.2
2018-11-08 12:33:05.0 ; 1.6 ; 70.9 ; 71.2
2018-11-08 12:33:06.0 ; 1.5 ; 70.9 ; 71.2
2018-11-08 12:33:07.0 ; 1.5 ; 71.0 ; 71.2
2018-11-08 12:33:08.0 ; 1.6 ; 71.0 ; 71.2
2018-11-08 12:33:09.1 ; 1.6 ; 71.1 ; 71.2
2018-11-08 12:33:58.0 ; 1.4 ; 71.0 ; 71.2
2018-11-08 12:33:59.0 ; 1.6 ; 70.9 ; 71.2
2018-11-08 12:34:00.1 ; 1.6 ; 70.9 ; 71.2
2018-11-08 12:34:01.1 ; 1.5 ; 70.8 ; 71.2
2018-11-08 12:34:02.1 ; 1.6 ; 70.7 ; 71.2
2018-11-08 12:34:03.2 ; 1.4 ; 70.8 ; 71.2
2018-11-08 12:34:04.2 ; 1.6 ; 70.6 ; 71.2
2018-11-08 12:34:05.2 ; 1.5 ; 70.3 ; 71.2
2018-11-08 12:34:06.2 ; 2.2 ; 70.5 ; 71.2
2018-11-08 12:34:07.3 ; 2.3 ; 70.5 ; 81.9
2018-11-08 12:34:08.3 ; 2.4 ; 70.5 ; 81.9
2018-11-08 12:34:09.3 ; 2.1 ; 70.6 ; 81.9
2018-11-08 12:34:10.4 ; 2.4 ; 70.5 ; 81.9
2018-11-08 12:34:11.4 ; 2.4 ; 70.5 ; 81.9
2018-11-08 12:34:12.4 ; 6.0 ; 69.7 ; 81.9
2018-11-08 12:34:13.5 ; 8.0 ; 69.8 ; 81.9
2018-11-08 12:34:14.5 ; 8.0 ; 69.8 ; 81.9
2018-11-08 12:34:15.5 ; 8.0 ; 69.8 ; 81.9
2018-11-08 12:34:16.5 ; 8.0 ; 69.9 ; 81.9
2018-11-08 12:34:17.6 ; 8.0 ; 69.7 ; 81.9
2018-11-08 12:34:18.6 ; 8.0 ; 69.8 ; 81.9
2018-11-08 12:34:19.6 ; 8.0 ; 69.8 ; 81.9
2018-11-08 12:34:20.7 ; 8.0 ; 69.8 ; 81.9
2018-11-08 12:34:21.7 ; 8.0 ; 69.8 ; 81.9
2018-11-08 12:34:22.7 ; 8.0 ; 69.8 ; 81.9
2018-11-08 12:34:23.7 ; 8.0 ; 69.9 ; 75.0
2018-11-08 12:34:24.8 ; 8.0 ; 70.0 ; 75.0
2018-11-08 12:34:25.8 ; 8.0 ; 70.2 ; 75.0
2018-11-08 12:34:26.8 ; 8.0 ; 70.3 ; 75.0
2018-11-08 12:34:27.9 ; 8.0 ; 70.4 ; 75.0
2018-11-08 12:34:41.5 ; 8.0 ; 70.5 ; 75.0
2018-11-08 12:34:42.6 ; 8.0 ; 70.7 ; 75.0
2018-11-08 12:34:43.6 ; 8.0 ; 70.8 ; 75.0
2018-11-08 12:34:44.6 ; 8.0 ; 71.0 ; 60
2018-11-08 12:34:45.6 ; 8.0 ; 71.2 ; 60
2018-11-08 12:34:46.7 ; 8.0 ; 71.5 ; 60
2018-11-08 12:34:47.7 ; 8.0 ; 71.7 ; 60
2018-11-08 12:34:48.7 ; 8.0 ; 71.7 ; 60
2018-11-08 12:34:49.7 ; 8.0 ; 72.0 ; 60
2018-11-08 12:34:50.8 ; 8.0 ; 72.2 ; 60
2018-11-08 12:34:51.8 ; 7.3 ; 72.4 ; 60
2018-11-08 12:34:52.8 ; 6.3 ; 72.7 ; 60
2018-11-08 12:34:53.9 ; 5.6 ; 72.5 ; 60
2018-11-08 12:34:54.9 ; 6.2 ; 72.5 ; 60
2018-11-08 12:34:55.9 ; 6.3 ; 72.8 ; 60
2018-11-08 12:34:56.9 ; 5.7 ; 72.8 ; 60
2018-11-08 12:34:58.0 ; 5.5 ; 72.9 ; 60
2018-11-08 12:34:59.0 ; 5.5 ; 73.0 ; 60
2018-11-08 12:35:00.0 ; 5.5 ; 73.0 ; 70
2018-11-08 12:35:01.1 ; 5.5 ; 73.4 ; 70
2018-11-08 12:35:02.1 ; 5.1 ; 73.4 ; 70
2018-11-08 12:35:03.1 ; 5.1 ; 73.6 ; 70
2018-11-08 12:35:05.2 ; 2.6 ; 74.1 ; 70
2018-11-08 12:35:07.3 ; 0.0 ; 74.0 ; 70
2018-11-08 12:35:09.4 ; 0.0 ; 74.1 ; 70
2018-11-08 12:35:11.4 ; 0.0 ; 74.1 ; 70
2018-11-08 12:35:14.3 ; 0.0 ; 74.2 ; 70
2018-11-08 12:35:16.4 ; 0.0 ; 74.4 ; 70
2018-11-08 12:35:18.5 ; 0.0 ; 74.4 ; 70
2018-11-08 12:35:20.5 ; 0.0 ; 74.5 ; 70
2018-11-08 12:35:22.6 ; 0.0 ; 74.6 ; 70
